name,city,rating,rating_count,cost,cuisine
Kwality Walls Frozen Dessert and Ice Cream Shop,"Kadubeesanahalli,Bangalore",4.4,50,200.0,"Ice Cream,Desserts"
Sri Udupi Park,"Kadubeesanahalli,Bangalore",3.8,100,200.0,"South Indian,Chinese"
Food Mingo,"Kadubeesanahalli,Bangalore",3.5,20,200.0,"North Indian,Chinese"
Sri Lakshmi Biryani,"Kadubeesanahalli,Bangalore",3.5,100,200.0,"Biryani,North Indian"
Millet Express,"Kadubeesanahalli,Bangalore",4.0,500,200.0,"Healthy Food,South Indian"
KNIGHT BITE,"Kadubeesanahalli,Bangalore",3.5,20,200.0,"American,Continental"
Wendy's,"Kadubeesanahalli,Bangalore",4.1,100,200.0,"American,Burgers"
Svadu Pure Ghee sweets,"Kadubeesanahalli,Bangalore",4.3,100,200.0,"Sweets,Desserts"
Sri Shreshta Udupi,"Kadubeesanahalli,Bangalore",3.7,20,200.0,"South Indian,North Indian"
The Daily Bowl,"Kadubeesanahalli,Bangalore",3.6,20,200.0,"Indian,North Indian"
CakeZone,"Kadubeesanahalli,Bangalore",4.2,1000,200.0,"Desserts,Bakery"
Bakers Home Cakes & Desserts,"Kadubeesanahalli,Bangalore",3.7,20,200.0,"Desserts,Bakery"
Chakh Le India,"Kadubeesanahalli,Bangalore",3.0,100,200.0,"North Indian,Fast Food"
The Dessert Heaven - Pure Veg,"Kadubeesanahalli,Bangalore",3.8,50,200.0,"Bakery,Desserts"
Cream Stone Ice Cream,"Kadubeesanahalli,Bangalore",4.2,100,200.0,"Ice Cream,Desserts"
Udupi Nalapaka,"Kadubeesanahalli,Bangalore",4.2,1000,200.0,"South Indian,North Indian"
BreakTime Restaurant,"Kadubeesanahalli,Bangalore",4.0,50,200.0,"Kerala,Biryani"
Andhra Meal Company,"Kadubeesanahalli,Bangalore",3.9,20,200.0,"Andhra,South Indian"
Chicken Street,"Kadubeesanahalli,Bangalore",4.2,50,200.0,"Biryani,Tandoor"
Egg Adda,"Kadubeesanahalli,Bangalore",4.2,100,200.0,"American,North Indian"
Golis Vada Pav no 1,"Kadubeesanahalli,Bangalore",4.5,20,200.0,Beverages
Sri Lakshmi Vaibhava,"Kadubeesanahalli,Bangalore",4.1,500,200.0,"South Indian,North Indian"
Rajwada Food,"Kadubeesanahalli,Bangalore",4.1,100,200.0,"North Indian,Jain"
Onesta,"Kadubeesanahalli,Bangalore",3.7,1000,200.0,"Italian,Desserts"
Cupcake Bliss Cakes & Desserts,"Kadubeesanahalli,Bangalore",3.7,20,200.0,"Bakery,Desserts"
The Dessert Zone,"Kadubeesanahalli,Bangalore",3.7,20,200.0,"Bakery,Desserts"
Bowl 99,"Kadubeesanahalli,Bangalore",3.6,20,200.0,"North Indian,Indian"
Cafe Biryani,"Kadubeesanahalli,Bangalore",3.7,20,200.0,"Biryani,Chinese"
Breakfast Express,"Shantinagar,Bangalore",4.4,100,200.0,"Continental,North Indian"
Faasos - Wraps & Rolls,"Shantinagar,Bangalore",4.2,100,200.0,"Fast Food,Snacks"
LunchBox - Meals and Thalis,"Shantinagar,Bangalore",4.0,100,200.0,"North Indian,Chinese"
Rolls Kitchen,"Shantinagar,Bangalore",4.3,100,200.0,Fast Food
SLAY Coffee,"Shantinagar,Bangalore",4.2,20,200.0,"Beverages,Desserts"
Donne Biriyani House,"Shantinagar,Bangalore",3.7,50,200.0,Biryani
homely,"Shantinagar,Bangalore",4.3,500,200.0,"Home Food,North Indian"
Sahana's (Nati Style),"Shantinagar,Bangalore",4.1,100,200.0,"South Indian,Biryani"
Karnataka state CO-OPERATIVE fisheries federation,"Jayanagar,Bangalore",3.9,100,200.0,"Seafood,Indian"
The Belgian Waffle Co.,"Jayanagar,Bangalore",4.3,100,200.0,"Desserts,Beverages"
The Dessert Zone,"Jayanagar,Bangalore",4.0,50,200.0,"Bakery,Desserts"
Kedia's Funfood,"Jayanagar,Bangalore",4.4,500,200.0,Street Food
Qmin,"Jayanagar,Bangalore",4.1,50,200.0,"Beverages,Bakery"
Ambur star dum biriyani,"Jayanagar,Bangalore",3.6,100,200.0,Biryani
Havmor Havfunn ice cream,"Jayanagar,Bangalore",4.3,50,200.0,"Ice Cream,Ice Cream Cakes"
Adiga's,"Jayanagar,Bangalore",3.8,100,200.0,"South Indian,North Indian"
Vishranti Bhavan @ CableCar,"Jayanagar,Bangalore",4.2,100,200.0,"South Indian,Desserts"
New Udupi Upahar,"Jayanagar,Bangalore",4.1,500,200.0,"South Indian,North Indian"
Lassi Ghat,"Jayanagar,Bangalore",4.2,50,200.0,Beverages
New Shanti Upahar,"Jayanagar,Bangalore",4.4,100,200.0,South Indian
Kalpavriksha Upahara,"Jayanagar,Bangalore",4.2,50,200.0,"South Indian,North Indian"
The Empire Juice Shop,"Jayanagar,Bangalore",4.2,20,200.0,"Ice Cream,Juices"
The Ganache Factory - Cakes & Desserts,"Jayanagar,Bangalore",4.6,100,200.0,"Desserts,Bakery"
JUICE JUNCTION & SNACKS,"Jayanagar,Bangalore",4.5,50,200.0,"Snacks,Chinese"
Shake It Off,"Jayanagar,Bangalore",3.9,20,200.0,"Beverages,Combo"
Faasos - Wraps & Rolls,"Jayanagar,Bangalore",4.3,100,200.0,"Fast Food,Snacks"
Fanoos,"Jayanagar,Bangalore",4.0,100,200.0,"Biryani,Tandoor"
Desi Vdesi,"Central Bangalore,Bangalore",4.3,20,200.0,North Indian
Qmin,"Central Bangalore,Bangalore",3.9,50,200.0,"Beverages,Bakery"
Tibbs Frankie,"Central Bangalore,Bangalore",4.0,100,200.0,Fast Food
Momo Zone - The Momo Company,"Central Bangalore,Bangalore",3.4,20,200.0,"Chinese,Tibetan"
Swathi Grand,"Central Bangalore,Bangalore",3.6,20,200.0,"South Indian,Chinese"
Parijata pure veg,"Central Bangalore,Bangalore",4.2,50,200.0,South Indian
WarmOven Cakes & Desserts,"Central Bangalore,Bangalore",4.0,100,200.0,"Bakery,Desserts"
Cupcake Bliss Cakes & Desserts,"Central Bangalore,Bangalore",3.5,20,200.0,"Bakery,Desserts"
The Dessert Zone,"Central Bangalore,Bangalore",3.3,20,200.0,"Bakery,Desserts"
santhanam sweets,"Central Bangalore,Bangalore",4.4,100,200.0,Sweets
Great Indian Khichdi by EatFit,"Central Bangalore,Bangalore",4.2,100,200.0,"Home Food,Indian"
Cold Stone Creamery,"Central Bangalore,Bangalore",4.1,20,200.0,"Ice Cream,Desserts"
IDC KITCHEN,"Central Bangalore,Bangalore",4.4,100,200.0,"South Indian,North Indian"
Karavali Family Restaurant,"Central Bangalore,Bangalore",3.7,100,200.0,"Mangalorean,Seafood"
Home Plate by EatFit,"Central Bangalore,Bangalore",4.0,50,200.0,"North Indian,Home Food"
Anand Sweets and Savouries,"Central Bangalore,Bangalore",4.6,500,200.0,"Sweets,Chaat"
Shyvan Fast Food,"Central Bangalore,Bangalore",4.2,50,200.0,"North Indian,Chinese"
The Brahmins Khanavali,"Central Bangalore,Bangalore",4.3,100,200.0,South Indian
Sri Udupi Park,"Central Bangalore,Bangalore",4.4,1000,200.0,"North Indian,South Indian"
Kwality Walls Frozen Dessert and Ice Cream Shop,"Central Bangalore,Bangalore",4.3,20,200.0,"Ice Cream,Desserts"
Breakfast Express,"Central Bangalore,Bangalore",4.3,100,200.0,"Continental,North Indian"
All Saints Bakery,"Central Bangalore,Bangalore",4.4,100,200.0,Bakery
Wendy's,"Central Bangalore,Bangalore",3.8,100,200.0,"American,Burgers"
Faasos - Wraps & Rolls,"Central Bangalore,Bangalore",4.3,100,200.0,"Fast Food,Snacks"
Mad Over Donuts,"Central Bangalore,Bangalore",4.4,20,200.0,"Desserts,Sweets"
Kanti Bakes And Flakes,"Central Bangalore,Bangalore",4.4,20,200.0,Sweets
Thalaivars Biryani,"Central Bangalore,Bangalore",4.2,100,200.0,"Biryani,Indian"
LunchBox - Meals and Thalis,"Central Bangalore,Bangalore",4.2,100,200.0,"North Indian,Punjabi"
homely,"Central Bangalore,Bangalore",4.3,500,200.0,"Home Food,North Indian"
Aaliyar Ambur Dum Biryani,"Central Bangalore,Bangalore",3.3,20,200.0,Indian
Krishnima Veg,Bantwal,4.1,50,200.0,"South Indian,North Indian"
Aania Darbar,Bantwal,3.8,50,200.0,"Biryani,Arabian"
Sanman Bar and Restaurant,Bantwal,4.0,100,200.0,"North Indian,South Indian"
Chikori Bar and Restaurant,Bantwal,3.8,50,200.0,Indian
SR BAKERS TREAT,Bantwal,4.2,20,200.0,"Italian,Indian"
Hotel Mathsya Sagar,Bantwal,3.8,50,200.0,"Fast Food,North Indian"
Chandravilas Hotel,Bantwal,3.7,20,200.0,"South Indian,North Indian"
Ice Magic,Bapatlachirala,3.7,20,200.0,"Ice Cream,Pizzas"
Orange Family Restaurant,Bapatlachirala,3.8,100,200.0,Biryani
New Ice Berg,Bapatlachirala,4.2,50,200.0,"Beverages,Juices"
Bheemas Ice creams,Bapatlachirala,3.8,20,200.0,"Beverages,Pizzas"
BALAJI Pulka Point,Bapatlachirala,3.8,20,200.0,"Indian,Snacks"
Aashiq Restaurant,Bapatlachirala,3.5,100,200.0,Biryani
New Amaravathi Food Court,Bapatlachirala,3.5,20,200.0,"Indian,Biryani"
Pizza Point,Bapatlachirala,3.8,50,200.0,"European,Italian"
Kiga Ice Cream,Baramati,4.1,20,200.0,"Ice Cream,Beverages"
Shri Chintamani Bhel,Baramati,3.5,20,200.0,"Chaat,Fast Food"
Kwality Walls Frozen Dessert and Ice Cream Shop,Baran,4.6,20,200.0,Ice Cream
Mr. M G FOOD,Baran,5.0,20,200.0,"North Indian,Beverages"
Hangout Cafe & Restaurant,Baran,4.1,20,200.0,"Chinese,Snacks"
HOTEL LAZIZ NONVEG,Baran,3.5,20,200.0,"North Indian,Seafood"
RJ 28 CAFE & RESTAURANT,Baran,3.5,50,200.0,"Chinese,Italian-American"
The Sky High Cafe,Baran,2.8,20,200.0,"South Indian,Chinese"
EAT N' TREAT CAFE & RESTAURANT,Baran,3.6,20,200.0,"Fast Food,Pizzas"
Fast food By Hari Kripa Dhaba,Baran,4.3,20,200.0,South Indian
Hari Kripa Dhaba,Baran,4.2,100,200.0,North Indian
Canteen's Roll,Bardhaman,4.2,100,200.0,"Snacks,Indian"
Royal Biryani,Bardhaman,3.9,100,200.0,"Biryani,North Indian"
Hara Chinese Stall,Bardhaman,3.7,100,200.0,"Chinese,North Indian"
China 88,Bardhaman,4.2,50,200.0,"Chinese,Beverages"
Badsahi Biriyani,Bardhaman,3.7,500,200.0,"Biryani,Indian"
Celebration Biryani,Bardhaman,3.8,20,200.0,Biryani
Qwality Rolls,Bardhaman,4.1,20,200.0,"Fast Food,Chinese"
The Grub Club,Bardhaman,3.5,1000,200.0,"North Indian,Chinese"
Cafellery,Bardhaman,3.2,20,200.0,"Continental,Pizzas"
Halal Chicken,Bardhaman,3.7,20,200.0,Biryani
Hut Tea Matim,Bardhaman,3.6,50,200.0,"Chinese,Burgers"
Main Street Cafe & Restaurant,Bardhaman,3.6,50,200.0,"Chinese,Continental"
Adda,Bardhaman,3.9,100,200.0,"Indian,Biryani"
Annaya Biryani & Hotel,Bardhaman,3.0,50,200.0,"North Indian,Biryani"
Annapurna Hotel & Biryani,Bardhaman,3.0,50,200.0,"North Indian,Biryani"
Chocoworld,Bardhaman,4.1,20,200.0,"Bakery,Desserts"
Ma Siddhiswari Mistanna Bhandar,Bardhaman,3.9,20,200.0,"Sweets,Snacks"
Triptir Dhekur Reyas Kitchen,Bardhaman,2.0,20,200.0,"North Indian,Bengali"
Triptir Dhekur,Bardhaman,2.9,20,200.0,Indian
Eateria,Bardhaman,3.4,20,200.0,Fast Food
Shree Bishnu Hindu Hotel & Restaurant,Bardhaman,3.9,20,200.0,Indian
M Cuisine,Bardhaman,3.5,20,200.0,"North Indian,Chinese"
Indian Foods,Bardhaman,4.2,20,200.0,"Biryani,Indian"
Jain Food Corner,Bardhaman,3.5,50,200.0,"North Indian,Punjabi"
Kebab King,Bardoli,4.1,50,200.0,"American,Biryani"
Faasos - Wraps & Rolls,Bareilly,4.3,100,200.0,"Fast Food,Snacks"
Rajdhani Cakes Bakery,Bareilly,3.9,20,200.0,"Bakery,Desserts"
K Gadhwal Dosa Corner,Bareilly,3.6,50,200.0,South Indian
Temptation,Bareilly,4.1,100,200.0,Bakery
Frozen Foods Junction,Bareilly,4.4,50,200.0,Ice Cream
LunchBox - Meals and Thalis,Bareilly,4.3,20,200.0,"North Indian,Chinese"
Annapurna Rasoi,Bareilly,3.8,500,200.0,"North Indian,Desserts"
Momino's Ravi Thapa,Bareilly,2.7,100,200.0,Chinese
Deenanath Restaurant,Bareilly,3.9,100,200.0,"South Indian,Chinese"
Vestal Fast Food,Bareilly,3.9,100,200.0,"South Indian,Chinese"
Chawla Restaurant,Bareilly,3.7,100,200.0,"North Indian,Indian"
Sanjog Da Sanjha Chullaha,Bareilly,3.4,100,200.0,North Indian
Spice Affairs,Bareilly,3.8,100,200.0,"Mughlai,North Indian"
SR The Delicious Cake,Bareilly,3.2,20,200.0,"Bakery,Desserts"
Kingdom Of Momos,Bareilly,3.6,100,200.0,"Chinese,Afghani"
Glory Sweets,Bareilly,3.9,500,200.0,"Sweets,Snacks"
Biryani Chacha,Bareilly,3.4,20,200.0,"Indian,Biryani"
Mr Momo Wala,Bareilly,3.3,20,200.0,"Chinese,Continental"
Crazy Point Syndicate Restaurant (Ayubkhan Chauraha),Bareilly,4.0,50,200.0,Fast Food
South Kitchen,Bareilly,3.0,50,200.0,South Indian
Bareilly Vah-G-Vah,Bareilly,4.0,20,200.0,"North Indian,Chinese"
Shiva Cloud Kitchen,Bareilly,3.6,20,200.0,"Thalis,North Indian"
Chinese Gully,Bareilly,3.5,50,200.0,"Chinese,Indian"
Destiny Cafe (The Sandwich Hub),Bareilly,2.3,20,200.0,"Beverages,Pizzas"
Subsologist By Flashback,Bareilly,3.5,20,200.0,"Italian,Salads"
Pizza Point,Bareilly,3.9,100,200.0,"Pizzas,Italian"
Chaat Sarovar,Bareilly,3.3,20,200.0,"Chaat,Chinese"
Mobile Fish Parlour,Bareilly,3.4,50,200.0,"Indian,Mughlai"
Jyotika Bhojanalya,Bareilly,4.3,50,200.0,North Indian
Aashirwad Veg Family Reastaurant,Bareilly,4.0,100,200.0,"Indian,Chinese"
Hello Cafe ho,Bareilly,4.1,20,200.0,American
FNP Cakes N More,Bareilly,3.6,20,200.0,Bakery
New Krishna Bhojnalay,Bareilly,3.8,100,200.0,"Indian,Beverages"
Singh's Grill,Bareilly,4.2,100,200.0,"Indian,Chinese"
Jija Ka Pizza & Fastfood,Bareilly,3.5,20,200.0,Pizzas
Dosa Planet,Bareilly,3.8,100,200.0,South Indian
Chinese 'X' Press,Bareilly,3.7,20,200.0,Chinese
Kipps Confectioners (P) Ltd.,Bareilly,3.6,20,200.0,"Bakery,North Indian"
Brahman Food Plaza,Barmer,3.4,50,200.0,North Indian
Raj Restaurant by Raj Fast Food Cafe,Barmer,3.7,50,200.0,North Indian
7Th Heaven Bakery,Barmer,3.0,20,200.0,"Bakery,Desserts"
HASTAG CAFE AND RESTAURANT,Barmer,3.1,50,200.0,"American,Chinese"
Saffron,Barmer,2.8,50,200.0,"North Indian,Chinese"
RAJ HOTEL & FAST FOOD 1ST FLOOR,Barmer,3.3,100,200.0,"North Indian,Indian"
Club Pizzeria,Barnala,4.2,100,200.0,"Italian,Pizzas"
B13 FOOD COURT,Barnala,4.1,100,200.0,"Italian,Continental"
BASANT FOOD COURT & ICE CREAM PARLOUR,Barnala,3.9,100,200.0,"Chinese,Beverages"
JANTA BAKERS,Barnala,4.4,20,200.0,"Bakery,Fast Food"
crazy grill,Barnala,3.3,20,200.0,"Snacks,Pizzas"
SNACKS ZONE,Barnala,3.0,20,200.0,"Snacks,Fast Food"
Sheetal Food Mall,Barshi,3.8,20,200.0,"Continental,Chinese"
Rajnandini Chinese Center,Barshi,3.8,20,200.0,Chinese
Yummizz  Sai  Surabhi Cafe,Barshi,2.9,20,200.0,"Cafe,Pizzas"
Aman Haji Biryani House,Basirhat,3.6,20,200.0,Mughlai
A-1 Haji Biryani,Basirhat,4.1,20,200.0,Mughlai
New Kitchen King II,Basirhat,3.9,50,200.0,"Biryani,Chinese"
Kitchen King Restaurant,Basirhat,4.0,50,200.0,Biryani
Sweet Dream Hotel,Basirhat,4.0,20,200.0,"Chinese,Indian"
Frozen Dessert,Basirhat,3.2,20,200.0,"Ice Cream,Desserts"
Baharwali Kitchen,Basti,3.3,100,200.0,"Chinese,Snacks"
The Dragon King Restaurant,Basti,3.7,100,200.0,"Chinese,American"
Good Bakery,Basti,3.6,50,200.0,"Bakery,Desserts"
51 Street,Basti,3.7,100,200.0,"Chinese,Indian"
Mahak Restaurant,Basti,3.4,100,200.0,"North Indian,Chinese"
Shankar Restaurant And Bakers,Basti,3.5,100,200.0,"South Indian,Chinese"
Just For You Restaurant,Basti,4.1,100,200.0,"Chinese,North Indian"
Fish Word,Basti,3.5,50,200.0,"Biryani,Mughlai"
Dilli The Darbar,Basti,3.3,100,200.0,"Italian-American,North Indian"
Come N Eat,Basti,3.8,20,200.0,"Chinese,Fast Food"
Just For You Chattar Patter,Basti,4.2,100,200.0,"Chinese,North Indian"
House of Biryani,Basti,3.3,50,200.0,"Biryani,North Indian"
Dark In Side Cafe & Lounge Restaurant,Basti,3.5,20,200.0,"North Indian,Chinese"
Boon's Restaurant,Basti,3.5,100,200.0,"North Indian,Chinese"
JJ Pizza N Caffe,Basti,3.1,100,200.0,"Italian-American,Chinese"
ABC Biryani and Chicken Roll Corner,Basti,3.8,20,200.0,"Indian,American"
New Rama Sweets,Basti,3.5,50,200.0,"Sweets,Chinese"
Hungry Point,Batala,3.9,50,200.0,"Pizzas,American"
Pizza Country,Batala,4.3,100,200.0,Italian
Bistro california,Batala,3.9,50,200.0,Pizzas
MAHARAJA SWEETS,Batala,4.0,50,200.0,"Snacks,Sweets"
OKG LIVE KITCHEN,Batala,3.9,50,200.0,"North Indian,Chinese"
Burger Era,Batala,3.7,100,200.0,"Pizzas,Beverages"
Hunger Jacks Batala,Batala,2.3,20,200.0,"Fast Food,North Indian"
CITY FOOD,Batala,3.6,50,200.0,North Indian
Momo Mia,Batala,3.8,20,200.0,"Chinese,Snacks"
Laziz Hotel & Restaurant,Batala,2.8,20,200.0,"North Indian,South Indian"
Guntur Adda,Batala,4.3,20,200.0,"South Indian,Snacks"
Sungrown Cafe & Restaurant,Bathinda,3.6,100,200.0,"Chinese,Fast Food"
DOMINICK PIZZA,Bathinda,4.1,20,200.0,Pizzas
Jhakaas,Bathinda,4.0,20,200.0,Chinese
Nationals Bakery,Bathinda,3.3,50,200.0,Bakery
Snakkers,Bathinda,4.1,100,200.0,"Beverages,Snacks"
2 Bro's Pizza,Bathinda,3.6,100,200.0,"Chinese,Fast Food"
Sharmas Punjabi Paneer Tikka,Bathinda,3.9,50,200.0,North Indian
Tinkoni National Bakers,Bathinda,3.4,50,200.0,"Desserts,Snacks"
Pappu Vaishno Dhaba,Bathinda,3.9,100,200.0,North Indian
Giani Ice Cream,Bathinda,3.4,20,200.0,Desserts
new real continental,Beawar,3.7,20,200.0,North Indian
The Hungry Owl,Beawar,3.1,20,200.0,"Chinese,North Indian"
Roll Wale,Beawar,4.5,500,200.0,"Fast Food,Chinese"
SAGAR FAMILY RESTAURANT,Beed,4.1,100,200.0,"North Indian,Maharashtrian"
Biriyani Palace,Beed,1.8,20,200.0,"Biryani,Indian"
Chinese Palace,Beed,2.1,20,200.0,Chinese
Rolls Story,Beed,2.8,20,200.0,"Indian,Combo"
Shubham Biryani House,Beed,3.0,20,200.0,"Biryani,North Indian"
Shagun,Begusarai,3.8,100,200.0,Sweets
Green Biryani House,Begusarai,3.3,50,200.0,Chinese
Green Dhaba,Begusarai,3.5,20,200.0,Indian
M/S FOODKART,Begusarai,3.1,20,200.0,"North Indian,Chinese"
Kolkata Biryani Chinese Fast Food,Begusarai,3.9,50,200.0,Chinese
New Satkar Hotel,Begusarai,3.6,100,200.0,"North Indian,Chinese"
Jalsa Palace,Begusarai,3.8,50,200.0,Indian
MADHVI KITCHEN,Begusarai,3.1,50,200.0,"Indian,Chinese"
Gautam Bakery,Begusarai,3.7,20,200.0,"Bakery,Desserts"
Shri Munna Hotel,Begusarai,4.2,20,200.0,North Indian
Adarsh Misthan Bhandar,Begusarai,2.8,20,200.0,Sweets
Economy Adda,Begusarai,3.8,20,200.0,Chinese
Madhuwan Sweets,Begusarai,3.7,20,200.0,Sweets
Satkar Fast Food,Begusarai,3.8,20,200.0,Indian
Italian Pizza,Bela-pratapgarh,3.7,20,200.0,"Pizzas,Italian"
Non Veg Point,Bela-pratapgarh,4.1,20,200.0,"North Indian,Snacks"
Chaat Adda Restaurant,Bela-pratapgarh,3.8,20,200.0,"Chaat,Chinese"
The Second Wife,Bela-pratapgarh,3.5,20,200.0,"North Indian,Chinese"
China Rocks - RPD College,Belgaum,3.9,20,200.0,Chinese
Pizza Corner,Belgaum,4.1,100,200.0,Italian
Lassi Corner,Belgaum,3.6,20,200.0,"Beverages,Fast Food"
Hotel Suvarn Mandir,Belgaum,3.6,50,200.0,"North Indian,South Indian"
Slim Fit Food Suppliment,Belgaum,3.7,20,200.0,Healthy Food
Jagu Chew Chow,Belgaum,3.5,50,200.0,Chinese
Hotel Uday Bhuvan,Belgaum,4.2,100,200.0,"South Indian,Chinese"
Food Corner Taste Budds,Belgaum,3.6,20,200.0,"Indian,Snacks"
Eats N Treats (Above American Tourist),Belgaum,3.8,100,200.0,"Desserts,Pizzas"
Mexican Pizza,Belgaum,2.3,20,200.0,Pizzas
Padmavati Kitchen,Belgaum,3.5,20,200.0,"North Indian,Snacks"
Vaibhav Restaurant - Udyambag,Belgaum,3.9,20,200.0,"South Indian,North Indian"
Cake Lounge,Belgaum,4.2,20,200.0,Desserts
The Belgian Waffle Co.,Belgaum,4.5,100,200.0,"Desserts,Beverages"
Kake Walk,Belgaum,4.2,100,200.0,Desserts
Faasos - Wraps & Rolls,Belgaum,4.1,20,200.0,"Fast Food,Snacks"
Rolls Mania,Belgaum,4.3,100,200.0,"Fast Food,Snacks"
The Good Bowl,Belgaum,4.0,20,200.0,"North Indian,Punjabi"
Lassi N Cafe,Belgaum,3.4,100,200.0,Beverages
Grill Inn | Mr & Mrs Idly,Berhampore,4.1,100,200.0,"Chinese,Italian"
Kolkata Biryani@99,Berhampore,3.3,50,200.0,"Biryani,Indian"
WoW Darjeeling Restaurant,Berhampore,3.6,100,200.0,"Chinese,Snacks"
MONDALS RESTAURANT,Berhampore,4.0,100,200.0,"Indian,Chinese"
Amul Prochesta Cafe,Berhampore,3.8,100,200.0,"Indian,Italian"
Wok Hey,Berhampore,3.7,20,200.0,Chinese
La Cuisine,Berhampore,3.2,20,200.0,"Bengali,Chinese"
Berhampore Food Combo,Berhampore,3.8,100,200.0,"Biryani,Fast Food"
Green Eatery,Berhampore,4.2,20,200.0,Chinese
Bhuri Vhoj,Berhampore,2.9,20,200.0,"Bengali,North Indian"
BFC,Berhampore,3.0,20,200.0,Snacks
Hotel Golden Apple,Berhampore,4.0,20,200.0,"Chinese,Indian"
Nawabi Kitchen,Berhampore,3.0,20,200.0,"Indian,Chinese"
SPECIAL ROLLS & BURGERS (HFC),Berhampore,3.5,20,200.0,"Fast Food,Snacks"
SPECIAL DUM BIRYANI (HFC),Berhampore,3.7,20,200.0,"Biryani,Indian"
Hot Fry Chicken (HFC),Berhampore,3.8,100,200.0,Chinese
Spice House,Berhampore,3.6,100,200.0,"Indian,Chinese"
Hyderabad Dum Biriyani,Berhampur,3.5,1000,200.0,"Biryani,Chinese"
Nandan Hotel,Berhampur,4.3,1000,200.0,"Chinese,South Indian"
Ismail Kabab Korner,Berhampur,4.1,500,200.0,"Biryani,Chinese"
Satya Sai,Berhampur,3.8,1000,200.0,"South Indian,Desserts"
New Merrydine Restaurant,Berhampur,3.5,100,200.0,"Chinese,South Indian"
Chatpat Snacks,Berhampur,3.4,100,200.0,"Chaat,Snacks"
Khwaza Biriyani,Berhampur,3.7,20,200.0,"Chinese,Beverages"
Kathi Junction(lucky foods),Berhampur,3.9,100,200.0,"Chinese,Indian"
Tyre Party Restaurant,Berhampur,3.7,100,200.0,"Chinese,Indian"
Hotel Sri Balaji,Berhampur,3.9,100,200.0,"Chinese,Indian"
M/s RST Chennai Express South Indian Hotel,Berhampur,3.8,100,200.0,South Indian
OD 07 CAFE,Berhampur,4.0,50,200.0,Beverages
Yo Momo,Berhampur,3.6,100,200.0,Chinese
Gayatri's,Berhampur,3.8,50,200.0,"South Indian,Chinese"
Afcc (ADISHAKTI FRIED CRISPY CHICKEN),Berhampur,4.1,20,200.0,"Chinese,Indian"
The Burger House,Berhampur,4.4,50,200.0,"Indian,Snacks"
Atithi Inn,Berhampur,3.5,100,200.0,"Biryani,Chinese"
THE MAYFAIR FASTFOOD,Berhampur,4.1,50,200.0,North Indian
NEW GANGURAM MISTAN,Berhampur,4.2,50,200.0,Sweets
The Smoke House Restaurant,Berhampur,3.3,20,200.0,"Indian,Chinese"
Budapest Bakeinn,Berhampur,3.9,50,200.0,"Beverages,Desserts"
Momo Junction,Berhampur,3.8,20,200.0,"Chinese,North Indian"
Mauka Cafe,Berhampur,3.6,100,200.0,Continental
Rosei (The Food Corner),Berhampur,3.3,20,200.0,"North Indian,South Indian"
Fit Food,Berhampur,4.0,50,200.0,Indian
Green Chilli Food Zone,Berhampur,3.5,50,200.0,"Chinese,Biryani"
It's my Way cafe & Restro,Berhampur,4.0,100,200.0,"Chinese,North Indian"
Eat Fit,Berhampur,3.5,20,200.0,"Healthy Food,Salads"
The Bakery House,Berhampur,3.9,50,200.0,"Bakery,Pizzas"
Refreshment Center,Berhampur,3.2,50,200.0,"South Indian,Snacks"
Hotel Dreamland,Berhampur,3.8,50,200.0,"North Indian,Chinese"
M Cafe & Restaurant,Berhampur,3.3,50,200.0,"North Indian,Indian"
Urban Dhaba,Berhampur,4.0,100,200.0,"Indian,Biryani"
Gopalpur Highway Dhaba,Berhampur,4.0,50,200.0,North Indian
Food Junction,Bettiah,3.3,500,200.0,"Chinese,Italian"
Food Plaza,Bettiah,3.7,100,200.0,"Pizzas,Snacks"
ROLLS WALA,Bettiah,3.8,50,200.0,"Snacks,Chinese"
New Hyderabadi Biryani,Bettiah,3.5,100,200.0,"North Indian,Chinese"
HOTEL JOLLY GRAND,Bettiah,3.8,100,200.0,"Indian,Continental"
The Momos Heist,Bettiah,3.0,50,200.0,Indian
Hotel Bharat Jalpan,Bettiah,3.1,50,200.0,"North Indian,South Indian"
ADDICTION BIRYANI And Fast Food  Shop,Bettiah,3.5,20,200.0,"Biryani,Fast Food"
K LAL RESTAURANT,Bettiah,3.9,20,200.0,"North Indian,Chinese"
Barbeque Nation Fine Dine Restaurant,Bettiah,2.8,100,200.0,"South Indian,North Indian"
